"Id","region","mortality_rate","O3","PM10","PM25","NO2","T2M"
12696,"South East",1.294,52.422,16.465,7.387,12.886,283.208
15745,"South East",1.306,23.648,15.593,10.315,18.955,279.346
13350,"North East",1.232,44.808,10.956,6.433,2.882,287.191
8948,"London",0.73,32.397,7.665,3.953,11.566,288.351
16493,"North East",1.383,67.637,9.272,5.038,3.057,279.121
10569,"North West",1.553,35.543,13.13,6.065,13.931,276.223
16945,"North West",0.974,48.335,12.492,10.49,11.307,285.572
11078,"East Midlands",1.109,72.253,11.669,3.733,4.943,280.3
18005,"West Midlands",1.205,68.91,6.059,4.768,10.475,280.208
9092,"London",0.881,34.273,7.647,3.822,14.138,279.165
8381,"West Midlands",1.411,28.913,10.324,5.413,17.008,273.496
11275,"East Midlands",1.442,26.879,12.693,4.183,10.618,278.291
6621,"North East",1.825,42.938,9.398,2.53,7.226,276.932
15086,"East of England",1.109,88.95,15.496,7.025,5.219,285.749
10713,"Yorkshire and The Humber",1.313,78.228,12.114,5.341,3.158,281.23
9499,"South West",2.296,12.535,23.922,11.375,28.283,273.25
6657,"North East",1.864,64.568,7.531,2.522,2.242,276.689
10701,"Yorkshire and The Humber",1.465,63.207,13.404,6.2,8.745,284.23
13444,"North East",1.579,45.296,9.802,6.696,8.568,286.392
17684,"East Midlands",1.16,58.449,6.154,3.32,5.884,285.693
7380,"Yorkshire and The Humber",1.283,31.86,29.967,20.35,18.458,280.73
8614,"East of England",0.956,57.515,18.14,6.922,6.767,291.059
12573,"South East",1.038,52.448,13.414,8.035,9.155,288.132
16336,"South West",1.075,71.964,28.098,15.613,6.099,290.066
9850,"South West",1.531,54.785,7.363,2.511,3.272,280.491
7935,"East Midlands",1.141,24.875,12.915,5.762,18.22,286.852
8602,"East of England",0.974,41.466,9.409,3.728,8.803,289.458
17645,"East Midlands",1.423,74.126,14.857,11.127,9.142,283.173
13569,"North West",1.276,45.251,22.504,16.165,13.309,277.553
15416,"London",0.585,33.376,40.473,30.376,29.327,281.296
9474,"South East",1.331,12.434,26.902,14.74,29.541,274.623
13271,"North East",1.078,73.306,8.63,4.348,2.223,284.484
10230,"North West",1.838,61.32,8.217,3.295,6.928,274.081
12336,"London",0.844,20.633,20.775,12.986,30.312,282.553
7393,"Yorkshire and The Humber",1.378,35.37,34.036,18.722,21.512,280.708
16674,"North East",1.268,51.886,9.56,6.583,3.871,285.92
10371,"North West",1.439,67.241,14.426,7.7,7.405,286.328
11837,"East of England",1.136,74.937,26.204,15.972,11.128,290.282
7995,"East Midlands",1.252,37.25,6.651,3.163,8.864,279.888
8120,"West Midlands",1.302,43.996,12.242,4.815,14.897,282.498
12547,"South East",1.189,48.71,14.057,8.185,12.59,284.788
14153,"Yorkshire and The Humber",1.097,39.207,8.749,6.996,6.306,287.343
13665,"North West",1.318,60.742,7.523,3.25,3.78,282.906
9164,"South East",1.401,30.181,10.655,4.899,17.25,274.411
11536,"West Midlands",1.204,41.248,11.065,4.394,5.706,288.703
15718,"South East",1.514,51.409,18.34,7.514,9.995,278.365
12973,"South West",1.33,53.066,11.987,2.286,3.399,288.38
11012,"East Midlands",1.62,44.142,17.222,5.559,12.847,274.942
6705,"North East",1.631,58.243,13.164,4.458,6.786,282.278
14327,"East Midlands",0.926,51.106,13.098,8.013,8.304,286.417
9485,"South East",1.719,47.247,7.533,3.302,6.347,279.685
12946,"South West",1.121,59.954,12.568,8.813,6.099,287.623
11569,"West Midlands",0.898,54.19,11.534,2.642,5.306,289.328
12871,"South West",1.083,74.436,15.223,9.944,5.194,282.632
18345,"East of England",1.236,49.926,34.587,27.536,17.766,283.609
10530,"North West",1.481,42.314,8.868,3.458,11.717,278.669
14624,"West Midlands",1.48,41.994,13.621,7.957,11.112,276.833
16675,"North East",1.383,52.563,9.6,6.527,3.239,286.629
7070,"North West",1.388,50.188,11.932,5.018,10.094,282.845
11219,"East Midlands",1.109,47.314,11.387,4.665,8.143,284.058
14068,"Yorkshire and The Humber",1.135,43.539,5.009,3.237,5.008,286.491
7549,"Yorkshire and The Humber",0.938,48.887,9.425,3.647,9.339,286.314
12870,"South West",1.311,76.156,12.529,5.504,3.38,282.413
17812,"East Midlands",1.182,24.589,9.478,7.115,20.55,279.592
8383,"West Midlands",1.357,30.537,9.61,5.566,18.704,270.781
11113,"East Midlands",1.154,51.571,11.873,5.832,6.998,286.92
6803,"North East",1.165,44.49,5.791,1.732,1.881,286
13903,"Yorkshire and The Humber",1.343,54.337,13.198,6.631,8.195,279.913
15420,"London",0.975,44.383,14.639,8.604,17.739,285.84
17831,"East Midlands",1.314,34.537,7.435,4.336,14.11,277.399
13821,"North West",1.332,33.397,14.111,9.497,16.516,283.444
11248,"East Midlands",1.331,25.145,13.461,8.204,23.981,277.468
18298,"East of England",1.625,24.931,32.893,26.242,26.084,273.835
9012,"London",0.869,34.997,11.054,4.441,20.559,289.043
11553,"West Midlands",0.88,43.002,8.821,4,10.806,285.857
11297,"East Midlands",1.353,19.324,17.754,5.98,22.524,273.494
11079,"East Midlands",1.398,68.221,11.504,5.417,7.338,281.278
9635,"South West",1.205,63.398,19.033,7.043,7.204,287.974
11004,"East Midlands",1.509,51.289,13.505,7.565,8.582,274.483
13467,"North East",1.04,53.455,12.342,5.07,3.197,282.537
8553,"East of England",0.974,69.719,10.019,5.521,5.375,284.876
6634,"North East",1.359,44.98,9.761,3.784,8.552,274.266
13151,"North East",1.849,48.055,4.764,2.705,6.255,275.199
18251,"West Midlands",1.648,48.103,5.862,3.242,10.619,278.268
15960,"South East",0.936,39.78,18.191,7.895,7.343,287.18
17508,"Yorkshire and The Humber",1.655,30.23,10.553,6.994,18.984,277.764
16177,"South West",1.207,76.317,17.619,10.412,5.017,285.216
10159,"North East",1.546,34.169,12.247,7.63,11.888,280.265
8884,"London",0.617,46.283,10.987,4.545,24.674,282.444
6826,"North East",1.087,45.918,8.832,2.121,3.491,284.959
16741,"North East",1.499,44.17,6.523,3.987,5.45,277.347
10161,"North East",1.43,57.844,9.728,1.682,2.946,283.075
9442,"South East",1.178,45.116,9.561,2.767,8.488,285.357
14767,"West Midlands",1.266,60.576,9.641,4.876,2.771,285.708
16885,"North West",1.454,73.101,7.598,5.709,6.12,278.49
7803,"East Midlands",1.096,68.607,5.888,2.848,5.919,284.892
18153,"West Midlands",1.081,45.699,7.899,4.337,7.184,285.202
10350,"North West",1.225,53.827,11.387,5.438,10.282,279.701
11551,"West Midlands",1.096,47.255,8.721,2.023,3.536,286.821
18334,"East of England",1.456,44.26,11.765,8.475,14.997,279.306
14437,"East Midlands",1.058,46.943,11.381,6.257,6.683,287.303
8773,"London",1.486,16.057,16.217,8.173,31.082,280.048
12228,"London",0.695,49.172,15.376,10.657,19.116,294.976
17366,"Yorkshire and The Humber",1.091,54.059,10.487,7.696,6.158,288.584
16393,"South West",1.302,62.252,10.165,3.569,2.706,283.668
13305,"North East",1.464,67.844,6.299,3.493,3.38,286.53
15984,"South East",0.867,26.946,19.317,15.264,15.483,284.994
13934,"Yorkshire and The Humber",1.399,51.085,21.047,13.264,11.435,277.429
12538,"South East",1.259,60.472,11.316,4.059,9.01,280.824
10834,"Yorkshire and The Humber",1.332,67.505,19.221,11.848,9.479,288.415
10107,"North East",1.546,48.114,12.552,6.411,5.815,286.549
12251,"London",0.657,50.735,14.087,7.185,14.446,292.454
13307,"North East",1.232,60.655,9.541,4.531,1.98,286.16
12776,"South West",1.882,40.194,14.616,7.127,11.842,273.984
10894,"Yorkshire and The Humber",1.18,49.543,10.471,3.355,10.816,282.467
15097,"East of England",0.955,65.382,10.102,4.77,6.266,285.963
7108,"North West",1.245,31.477,8.917,2.291,7.243,288.688
16200,"South West",1.264,71.322,10.635,3.958,2.849,285.416
10257,"North West",1.724,21.124,21.838,13.913,27.73,276.279
13379,"North East",1.656,45.141,7.102,5.317,4.512,284.949
15495,"London",0.756,48.493,12.381,7.152,22.706,289.614
17119,"North West",1.397,47.264,7.031,3.681,8.588,278.65
17231,"Yorkshire and The Humber",1.298,20.286,37.713,33.482,29.989,280.415
11668,"West Midlands",1.743,11.734,27.541,8.957,32.788,267.257
10941,"Yorkshire and The Humber",1.732,23.505,15.304,9.996,17.676,271.177
7554,"Yorkshire and The Humber",1.34,32.125,15.471,6.455,12.588,286.626
11268,"East Midlands",1.265,21.499,12.069,7.221,22.502,278.149
15136,"East of England",0.904,48.382,9.438,5.607,9.631,288.269
7807,"East Midlands",1.118,50.234,10.494,4.153,12.125,284.935
8156,"West Midlands",1.266,58.975,7.823,1.721,3.011,285.576
14627,"West Midlands",1.462,55.013,9.427,5.038,10.243,273.253
13697,"North West",0.879,51.29,9.685,5.172,5.328,287.69
16405,"South West",1.151,57.203,5.926,2.474,3.285,281.029
10370,"North West",1.353,58.482,7.067,1.993,5.037,284.523
7045,"North West",1.446,57.618,24.133,16.728,13.772,283.707
16488,"North East",1.383,46.369,17.89,14.711,10.757,279.338
16994,"North West",1.101,45.138,7.835,5.923,9.296,287.006
13362,"North East",1.502,42.756,4.827,2.754,2.025,286.546
8997,"London",0.68,30.967,11.055,4.144,15.718,289.078
14112,"Yorkshire and The Humber",1.116,42.407,7.596,4.209,5.013,286.115
9033,"London",0.907,9.14,16.792,6.529,33.031,288.606
17457,"Yorkshire and The Humber",1.317,52.636,7.536,3.481,6.041,277.112
7098,"North West",1.417,53.302,8.096,4.219,6.666,285.846
13076,"South West",1.445,61.766,15.706,2.875,4.264,286.184
7818,"East Midlands",1.342,73.107,14.687,8.763,12.935,289.819
18225,"West Midlands",1.17,30.975,10.207,6.804,15.894,274.559
12858,"South West",1.502,55.153,25.069,13.018,11.31,282.319
17967,"West Midlands",1.063,49.129,7.709,6.192,13.054,278.467
14622,"West Midlands",1.319,20.073,22.642,15.065,28.972,274.587
9369,"South East",1.072,41.767,10.052,3.305,5.6,289.332
14414,"East Midlands",1.102,42.327,9.955,6.848,10.319,289.598
12407,"London",1.278,11.459,21.385,9.956,32.514,277.273
17843,"East Midlands",0.941,8.198,28.066,24.279,32.43,279.181
12877,"South West",1.121,69.06,22.531,15.637,8.376,282.385
8288,"West Midlands",1.049,42.468,13.278,6.843,13.109,287.169
9462,"South East",1.354,39.191,8.247,3.953,11.116,278.211
8094,"West Midlands",1.411,32.757,16.456,6.682,22.266,274.39
16927,"North West",1.397,65.735,5.984,3.201,4.108,279.839
14930,"West Midlands",1.48,56.414,14.112,3.95,3.55,283.374
7574,"Yorkshire and The Humber",1.072,33.631,8.716,2.926,9.706,283.164
11445,"West Midlands",1.024,52.204,17.778,10.881,14.979,280.422
17695,"East Midlands",0.941,63.424,13.199,10.7,11.735,288.127
17735,"East Midlands",0.941,45.313,6.112,3.87,7.983,286.132
17039,"North West",1.285,53.59,10.5,6.557,4.77,287.746
6790,"North East",1.32,49.272,10.722,2.574,2.702,288.256
13691,"North West",1.276,71.725,13.774,10.66,7.896,289.856
15320,"East of England",1.638,20.538,14.315,9.188,18.784,281
14802,"West Midlands",0.963,42.321,11.739,7.531,10.329,287.082
17490,"Yorkshire and The Humber",1.317,51.534,5.296,3.076,6.538,277.025
11463,"West Midlands",1.042,56.846,9.213,3.115,5.343,284.511
15921,"South East",0.855,45.074,8.519,4.366,5.15,289.754
15905,"South East",0.936,54.451,22.255,15.498,12.694,290.057
11484,"West Midlands",1.365,26.022,18.783,11.452,17.84,287.557
13509,"North West",2.154,47.877,9.027,6.503,6.016,276.031
10686,"Yorkshire and The Humber",1.237,65.066,15.165,9.092,7.388,281.005
15868,"South East",1.167,57.834,11.941,4.786,4.517,287.471
17602,"East Midlands",1.314,51.423,9.882,6.512,15.309,279.613
12141,"London",0.992,55.541,18.467,12.223,23.004,283.538
8200,"West Midlands",0.995,50.581,6.607,2.25,3.439,286.374
17142,"North West",1.412,43.851,7.745,4.989,12.151,278.367
8754,"East of England",1.791,20.031,14.36,7.703,24.256,275.292
13140,"South West",1.882,30.974,24.178,17.707,17.47,277.316
9128,"South East",1.979,14.447,24.868,8.081,30.525,272.635
12381,"London",0.769,25.105,14.481,7.977,20.975,270.633
12243,"London",0.819,44.498,12.739,6.784,14.165,289.88
16652,"North East",1.23,41.217,10.291,7.137,9.174,290.278
10463,"North West",1.154,44.759,14.382,8.792,12.837,285.404
12151,"London",0.608,57.906,19.991,11.005,17.877,280.721
18117,"West Midlands",1.436,47.954,10.91,7.898,9.69,290.674
14983,"East of England",1.535,30.347,15.142,10.168,20.514,277.239
16019,"South East",1.017,13.343,32.809,27.546,27.109,280.939
11001,"East Midlands",1.842,26.263,19.026,13.309,27.287,272.615
7339,"Yorkshire and The Humber",1.685,35.767,11.332,5.984,18.135,270.011
10520,"North West",1.524,59.125,9.625,1.701,6.31,284.248
15997,"South East",1.063,39.316,16.47,10.473,13.315,285.523
13513,"North West",1.743,45.895,7.087,4.66,8.502,275.52
16446,"North East",1.614,59.477,6.294,3.445,2.008,278.804
7305,"Yorkshire and The Humber",2.01,34.509,8.517,4.41,10.241,273.388
12335,"London",0.968,31.778,15.959,8.964,30.705,280.998
16779,"North East",1.768,30.136,11.074,7.524,13.628,277
7643,"Yorkshire and The Humber",1.436,20.679,12.616,7.736,21.493,281.172
13618,"North West",1.431,69.778,25.124,17.474,10.412,286.708
7218,"North West",1.331,38.544,9.045,3.558,9.559,284.441
15996,"South East",0.901,13.603,18.628,14.274,29.449,284.284
13366,"North East",1.194,44.017,5.958,2.196,2.019,286.847
17054,"North West",1.383,51.825,6.48,3.157,4.966,283.029
9733,"South West",1.224,47.535,12.814,2.854,3.331,290.538
12112,"London",1.141,42.993,18.629,10.943,25.008,274.766
8035,"West Midlands",2.08,21.111,11.869,7.1,23.281,273.229
14821,"West Midlands",1.195,49.716,11.046,4.281,3.562,286.823
17053,"North West",1.313,49.521,5.161,2.529,3.651,282.811
11163,"East Midlands",0.754,36.354,10.594,5.54,8.243,289.428
14940,"West Midlands",1.177,51.928,7.073,3.407,4.414,277.411
15152,"East of England",1.058,55.102,9.519,4.666,6.364,289.185
17083,"North West",1.397,40.553,6.626,4.385,12.791,283.627
8659,"East of England",1.217,32.489,16.48,5.847,16.047,288.076
12691,"South East",1.282,17.371,37.8,22.389,32.465,289.729
14357,"East Midlands",1.278,84.584,11.904,5.682,3.613,283.123
10478,"North West",1.353,58.912,11.446,1.531,3.67,285.347
14208,"Yorkshire and The Humber",1.229,51.223,5.918,2.713,4.641,276.842
12391,"London",0.819,20.85,21.774,11.72,30.047,276.068
11868,"East of England",1.223,43.718,15.061,6.922,10.282,292.059
12551,"South East",1.154,48.831,22.469,13.578,18.853,290.37
10651,"Yorkshire and The Humber",1.465,42.985,17.488,11.51,17.561,272.359
12572,"South East",1.061,61.568,14.71,9.654,12.224,288.43
13947,"Yorkshire and The Humber",1.437,55.805,12.03,4.199,8.253,276.633
6814,"North East",1.048,38.536,5.31,1.588,2.686,286.525
17282,"Yorkshire and The Humber",1.147,76.365,8.492,5.307,5.732,279.907
8121,"West Midlands",1.103,37.105,21.854,9.234,22.562,283.539
9560,"South West",1.167,38.925,11.857,3.664,11.128,280.995
9294,"South East",1.354,52.455,9.418,3.31,6.548,287.997
9299,"South East",1.072,52.854,13.931,6.83,13.957,290.696
16136,"South West",1.415,59.624,22.72,16.31,7.215,281.324
18220,"West Midlands",1.01,38.722,5.932,4.721,15.545,279.697
10267,"North West",1.396,34.591,11.725,3.837,13.291,274.641
14478,"East Midlands",1.344,37.803,11.584,6.982,11.592,286.414
13217,"North East",1.926,63.618,10.16,3.408,3.261,276.643
15225,"East of England",1.006,40.292,8.886,3.474,6.146,286.857
14941,"West Midlands",1.391,60.462,9.436,2.611,3.172,277.843
17749,"East Midlands",0.985,45.936,9.342,6.574,9.678,291.239
7500,"Yorkshire and The Humber",1.206,43.863,6.27,2.559,5.324,287.211
9684,"South West",0.899,46.045,8.735,2.964,2.902,289.066
18053,"West Midlands",1.152,55.601,11.346,7.913,11.929,285.126
11408,"West Midlands",1.347,60.412,12.71,7.354,10.002,278.58
10860,"Yorkshire and The Humber",1.446,26.533,12.814,7.228,17.421,283.992
14917,"West Midlands",1.141,21.731,27.797,24.482,21.875,284.539
15751,"South East",1.156,45.181,15.55,7.392,9.923,282.948
7333,"Yorkshire and The Humber",1.57,36.627,13.377,5.658,7.898,273.195
13021,"South West",1.33,54.932,23.995,15.85,10.644,288.831
15917,"South East",0.855,47.488,12.032,5.718,7.392,289.176
16730,"North East",1.345,58.951,3.839,2.501,5.128,280.628
7412,"Yorkshire and The Humber",1.283,48.006,13.936,6.4,11.927,282.982
12588,"South East",1.154,74.968,25.956,17.443,12.917,293.961
16789,"North East",1.691,62.936,3.823,2.226,3.324,280.223
11819,"East of England",1.24,50.501,23.577,16.976,15.878,286.756
14339,"East Midlands",1.278,49.245,16.635,13.447,13.981,282.863
18096,"West Midlands",1.046,45.873,15.964,12.488,13.104,293.435
14171,"Yorkshire and The Humber",1.248,29.604,13.614,7.451,19.154,281.046
12957,"South West",1.311,65.188,16.634,7.774,4.791,291.177
9697,"South West",1.205,50.382,5.565,1.444,3.232,287.908
12552,"South East",1.026,54.137,16.42,8.035,14.186,289.374
14665,"West Midlands",1.302,64.005,19.561,7.666,10.129,275.196
16697,"North East",1.23,54.315,5.695,2.864,3.003,283.431
11464,"West Midlands",1.096,53.909,12.38,5.954,6.798,284.099
10285,"North West",1.311,43.992,17.497,6.49,13.196,276.275
13320,"North East",1.117,50.425,6.406,3.494,2.252,285.951
8319,"West Midlands",1.248,25.204,11.96,5.755,21.432,283.578
15423,"London",0.841,50.756,14.072,8.303,21.664,283.135
7575,"Yorkshire and The Humber",1.225,32.443,6.764,2.154,9.819,284.212
14451,"East Midlands",0.97,29.187,7.232,4.961,10.538,289.843
11767,"East of England",1.205,58.558,11.701,7.622,10.188,280.896
7326,"Yorkshire and The Humber",1.646,19.358,17.558,12.777,21.878,276.65
10898,"Yorkshire and The Humber",1.37,55.998,9.463,3.984,6.865,278.201
16418,"South West",1.604,52.473,11.632,3.069,2.917,281.574
8656,"East of England",1.026,52.905,14.521,6.001,7.67,288.253
8891,"London",0.743,69.659,10.93,4.454,11.332,283.278
10717,"Yorkshire and The Humber",1.313,51.556,11.18,5.616,7.672,278.418
16611,"North East",1.614,28.407,4.672,3.455,12.312,289.188
11706,"East of England",1.395,43.999,41.71,29.676,14.073,273.808
9751,"South West",1.186,35.534,24.979,12.105,13.644,287.827
14595,"East Midlands",1.344,52.124,12.952,7.804,6.337,283.916
11656,"West Midlands",1.347,9.462,31.872,21.27,44.734,266.016
9598,"South West",1.531,63.003,21.788,10.592,7.451,283.716
12308,"London",0.633,43.585,15.933,8.591,24.326,289.424
15075,"East of England",1.058,58.772,44.74,35.944,22.553,287.734
9077,"London",0.944,30.089,11.308,4.228,24.42,284.847
18105,"West Midlands",0.886,45.591,11.47,5.17,6.206,287.736
11515,"West Midlands",0.952,53.991,12.827,6.649,6.716,291.367
14406,"East Midlands",1.168,51.524,7.867,4.889,8.182,288.206
16920,"North West",1.369,71.943,5.536,3.515,6.761,282.569
7314,"Yorkshire and The Humber",1.646,13.74,13.42,7.931,24.454,273.815
11795,"East of England",1.136,49.797,34.312,20.24,21.997,285.265
17586,"East Midlands",1.117,38.193,23.328,20.398,17.906,281.131
9393,"South East",1.048,27.818,18.227,6.1,22.41,286.376
13655,"North West",1.375,66.162,11.081,5.179,4.577,283.246
7351,"Yorkshire and The Humber",1.512,36.794,13.334,5.514,15.283,277.375
17754,"East Midlands",1.095,45.703,10.382,7.263,11.174,294.44
8298,"West Midlands",1.085,37.908,9.964,3.772,9.296,285.322
9542,"South West",1.378,38.354,13.652,4.87,9.385,279.017
11850,"East of England",1.033,54.094,13.544,4.44,3.039,284.807
17214,"Yorkshire and The Humber",1.335,53.642,12.096,8.481,11.246,280.171
11387,"West Midlands",1.383,47.164,15.667,7.057,11.93,278.487
10694,"Yorkshire and The Humber",1.313,57.08,14.868,5.634,11.869,279.015
17998,"West Midlands",1.205,60.301,5.511,4.372,12.744,279.855
15313,"East of England",1.348,45.974,7.003,3.127,9.142,277.627
13700,"North West",1.006,53.952,10.159,6.91,5.456,288.052
8419,"East of England",1.478,19.098,12.689,5.437,17.073,274.963
10030,"North East",1.314,60.306,14.097,3.039,2.728,289.047
6626,"North East",1.631,55.179,7.926,2.16,3.467,279.499
10990,"East Midlands",1.176,43.203,12.259,4.63,11.13,275.218
6954,"North West",2.061,42.943,6.39,2.813,6.63,275.484
